article_url,agent,Angry,Curious to dive deeper,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
https://www.washingtonpost.com/news/football-insider/wp/2018/08/01/redskins-rb-chris-thompson-getting-his-groove-back-as-he-nears-full-health/,agent_1,0.0,20.0,1.0,0.0,7.0,4.0,0.0,3.0
https://www.washingtonpost.com/news/football-insider/wp/2018/08/01/redskins-rb-chris-thompson-getting-his-groove-back-as-he-nears-full-health/,agent_2,0.0,4.0,0.0,0.0,6.0,9.0,3.0,10.0
https://www.washingtonpost.com/news/football-insider/wp/2018/08/13/the-redskins-met-with-officials-about-nfls-new-rules-but-players-are-still-confused/,agent_1,0.0,21.0,0.0,0.0,2.0,12.0,2.0,7.0
https://www.washingtonpost.com/news/football-insider/wp/2018/08/13/the-redskins-met-with-officials-about-nfls-new-rules-but-players-are-still-confused/,agent_2,0.0,14.0,0.0,0.0,18.0,1.0,0.0,8.0
https://www.washingtonpost.com/news/football-insider/wp/2018/08/22/kapri-bibbs-says-he-loves-having-adrian-peterson-as-a-teammate-this-man-is-a-role-model/,agent_1,0.0,36.0,1.0,0.0,1.0,5.0,0.0,1.0
https://www.washingtonpost.com/news/football-insider/wp/2018/08/22/kapri-bibbs-says-he-loves-having-adrian-peterson-as-a-teammate-this-man-is-a-role-model/,agent_2,0.0,24.0,1.0,0.0,1.0,0.0,2.0,12.0
https://www.washingtonpost.com/news/recruiting-insider/wp/2018/06/27/four-star-st-johns-running-back-keilan-robinson-verbally-commits-to-alabama/,agent_1,0.0,24.0,0.0,0.0,8.0,1.0,1.0,10.0
https://www.washingtonpost.com/news/recruiting-insider/wp/2018/06/27/four-star-st-johns-running-back-keilan-robinson-verbally-commits-to-alabama/,agent_2,0.0,36.0,0.0,0.0,0.0,3.0,1.0,1.0
https://www.washingtonpost.com/news/sports/wp/2018/03/09/richard-shermans-release-accelerates-the-dismantling-of-the-seahawks-and-creates-free-agent-intrigue/,agent_1,0.0,42.0,0.0,0.0,5.0,0.0,0.0,8.0
https://www.washingtonpost.com/news/sports/wp/2018/03/09/richard-shermans-release-accelerates-the-dismantling-of-the-seahawks-and-creates-free-agent-intrigue/,agent_2,1.0,27.0,0.0,0.0,2.0,13.0,0.0,8.0
https://www.washingtonpost.com/news/sports/wp/2018/04/03/trading-rob-gronkowski-would-be-unthinkable-except-to-bill-belichick/,agent_1,0.0,14.0,3.0,0.0,6.0,10.0,0.0,12.0
https://www.washingtonpost.com/news/sports/wp/2018/04/03/trading-rob-gronkowski-would-be-unthinkable-except-to-bill-belichick/,agent_2,0.0,19.0,2.0,0.0,2.0,17.0,0.0,2.0
https://www.washingtonpost.com/news/sports/wp/2018/06/15/ncaa-concussion-case-settles-three-days-into-trial/,agent_1,0.0,3.0,0.0,1.0,1.0,4.0,2.0,0.0
https://www.washingtonpost.com/news/sports/wp/2018/06/15/ncaa-concussion-case-settles-three-days-into-trial/,agent_2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
https://www.washingtonpost.com/news/sports/wp/2018/08/01/fantasy-football-draft-tip-when-to-pick-the-top-rookies/,agent_1,0.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0
https://www.washingtonpost.com/news/sports/wp/2018/08/01/fantasy-football-draft-tip-when-to-pick-the-top-rookies/,agent_2,1.0,6.0,0.0,0.0,11.0,0.0,0.0,4.0
https://www.washingtonpost.com/news/sports/wp/2018/08/09/four-former-fantasy-football-studs-who-should-drop-off-in-2018/,agent_1,0.0,16.0,0.0,0.0,0.0,17.0,0.0,1.0
https://www.washingtonpost.com/news/sports/wp/2018/08/09/four-former-fantasy-football-studs-who-should-drop-off-in-2018/,agent_2,0.0,13.0,0.0,0.0,9.0,1.0,0.0,9.0
https://www.washingtonpost.com/news/sports/wp/2018/08/10/these-slumping-fantasy-football-players-should-return-to-form-in-2018/,agent_1,0.0,26.0,0.0,0.0,7.0,0.0,0.0,11.0
https://www.washingtonpost.com/news/sports/wp/2018/08/10/these-slumping-fantasy-football-players-should-return-to-form-in-2018/,agent_2,0.0,21.0,2.0,0.0,4.0,3.0,1.0,11.0
https://www.washingtonpost.com/news/sports/wp/2018/08/29/aaron-rodgers-agrees-to-megadeal-with-packers-to-become-nfls-highest-paid-player/,agent_1,0.0,22.0,0.0,0.0,11.0,11.0,0.0,0.0
https://www.washingtonpost.com/news/sports/wp/2018/08/29/aaron-rodgers-agrees-to-megadeal-with-packers-to-become-nfls-highest-paid-player/,agent_2,0.0,20.0,2.0,0.0,13.0,3.0,1.0,4.0
https://www.washingtonpost.com/news/sports/wp/2018/08/30/colin-kaepernicks-collusion-case-proceeds-after-nfls-dismissal-request-is-denied/,agent_1,0.0,20.0,0.0,0.0,6.0,15.0,0.0,4.0
https://www.washingtonpost.com/news/sports/wp/2018/08/30/colin-kaepernicks-collusion-case-proceeds-after-nfls-dismissal-request-is-denied/,agent_2,0.0,12.0,3.0,4.0,14.0,10.0,0.0,0.0
https://www.washingtonpost.com/news/sports/wp/2018/09/06/before-nfl-opener-eagles-michael-bennett-sits-on-bench-near-end-of-national-anthem/,agent_1,0.0,20.0,2.0,0.0,4.0,0.0,0.0,8.0
https://www.washingtonpost.com/news/sports/wp/2018/09/06/before-nfl-opener-eagles-michael-bennett-sits-on-bench-near-end-of-national-anthem/,agent_2,0.0,13.0,0.0,0.0,3.0,11.0,3.0,2.0
https://www.washingtonpost.com/news/sports/wp/2018/09/17/okay-now-everyone-can-begin-freaking-out-about-tie-games-in-the-nfl/,agent_1,2.0,15.0,1.0,0.0,1.0,31.0,0.0,6.0
https://www.washingtonpost.com/news/sports/wp/2018/09/17/okay-now-everyone-can-begin-freaking-out-about-tie-games-in-the-nfl/,agent_2,0.0,34.0,2.0,0.0,4.0,6.0,2.0,4.0
https://www.washingtonpost.com/news/worldviews/wp/2018/06/29/foreign-correspondents-often-face-danger-but-few-ever-worry-about-dying-in-a-mass-shooting/,agent_1,3.0,33.0,3.0,1.0,1.0,1.0,1.0,5.0
https://www.washingtonpost.com/news/worldviews/wp/2018/06/29/foreign-correspondents-often-face-danger-but-few-ever-worry-about-dying-in-a-mass-shooting/,agent_2,0.0,10.0,3.0,1.0,1.0,12.0,3.0,14.0
https://www.washingtonpost.com/opinions/cmon-liberals-talk-to-me/2018/11/14/f70de9ee-e822-11e8-bbdb-72fdbf9d4fed_story.html,agent_1,0.0,15.0,0.0,1.0,5.0,8.0,0.0,4.0
https://www.washingtonpost.com/opinions/cmon-liberals-talk-to-me/2018/11/14/f70de9ee-e822-11e8-bbdb-72fdbf9d4fed_story.html,agent_2,0.0,14.0,0.0,0.0,12.0,0.0,1.0,6.0
https://www.washingtonpost.com/opinions/global-opinions/the-real-china-threat-isnt-even-on-trumps-radar/2018/06/06/ad057ffe-69ad-11e8-bea7-c8eb28bc52b1_story.html,agent_1,0.0,18.0,0.0,1.0,13.0,0.0,0.0,1.0
https://www.washingtonpost.com/opinions/global-opinions/the-real-china-threat-isnt-even-on-trumps-radar/2018/06/06/ad057ffe-69ad-11e8-bea7-c8eb28bc52b1_story.html,agent_2,0.0,4.0,0.0,0.0,4.0,14.0,1.0,7.0
https://www.washingtonpost.com/opinions/the-campus-culture-wars-make-a-mess-at-marquette/2018/04/06/103caccc-39e4-11e8-8fd2-49fe3c675a89_story.html,agent_1,0.0,27.0,0.0,0.0,4.0,2.0,0.0,11.0
https://www.washingtonpost.com/opinions/the-campus-culture-wars-make-a-mess-at-marquette/2018/04/06/103caccc-39e4-11e8-8fd2-49fe3c675a89_story.html,agent_2,0.0,31.0,0.0,0.0,4.0,3.0,0.0,5.0
https://www.washingtonpost.com/opinions/the-new-york-times-op-ed-shows-the-internets-biggest-drawback/2018/09/20/7be49858-bc2b-11e8-8792-78719177250f_story.html,agent_1,0.0,23.0,0.0,0.0,2.0,5.0,0.0,3.0
https://www.washingtonpost.com/opinions/the-new-york-times-op-ed-shows-the-internets-biggest-drawback/2018/09/20/7be49858-bc2b-11e8-8792-78719177250f_story.html,agent_2,0.0,18.0,0.0,0.0,2.0,5.0,1.0,5.0
https://www.washingtonpost.com/outlook/are-these-the-last-days-of-the-nfl/2018/09/12/44738218-af91-11e8-a20b-5f4f84429666_story.html,agent_1,0.0,6.0,1.0,0.0,14.0,0.0,0.0,1.0
https://www.washingtonpost.com/outlook/are-these-the-last-days-of-the-nfl/2018/09/12/44738218-af91-11e8-a20b-5f4f84429666_story.html,agent_2,0.0,13.0,0.0,0.0,0.0,6.0,0.0,1.0
https://www.washingtonpost.com/politics/in-email-to-trumps-campaign-strategist-roger-stone-implied-he-knew-of-wikileakss-plans/2018/11/01/2d5d1938-de01-11e8-b732-3c72cbf131f2_story.html,agent_1,0.0,3.0,1.0,0.0,4.0,23.0,0.0,5.0
https://www.washingtonpost.com/politics/in-email-to-trumps-campaign-strategist-roger-stone-implied-he-knew-of-wikileakss-plans/2018/11/01/2d5d1938-de01-11e8-b732-3c72cbf131f2_story.html,agent_2,0.0,16.0,1.0,0.0,3.0,16.0,0.0,0.0
https://www.washingtonpost.com/sports/as-maryland-turns-the-page-on-dj-durkin-a-bevy-of-coaching-candidates-emerge/2018/11/01/9057f0e2-de03-11e8-b3f0-62607289efee_story.html,agent_1,0.0,15.0,0.0,0.0,0.0,7.0,0.0,11.0
https://www.washingtonpost.com/sports/as-maryland-turns-the-page-on-dj-durkin-a-bevy-of-coaching-candidates-emerge/2018/11/01/9057f0e2-de03-11e8-b3f0-62607289efee_story.html,agent_2,0.0,22.0,1.0,0.0,1.0,3.0,0.0,3.0
https://www.washingtonpost.com/sports/colleges/good-night-keith-jackson-and-thanks/2018/01/13/79aff714-f898-11e7-b34a-b85626af34ef_story.html,agent_1,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0
https://www.washingtonpost.com/sports/colleges/good-night-keith-jackson-and-thanks/2018/01/13/79aff714-f898-11e7-b34a-b85626af34ef_story.html,agent_2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
https://www.washingtonpost.com/sports/former-cowboys-are-just-about-everywhere-on-nfl-national-telecasts-this-season/2018/08/26/89a51ff0-a8b5-11e8-a656-943eefab5daf_story.html,agent_1,1.0,17.0,1.0,0.0,2.0,11.0,1.0,0.0
https://www.washingtonpost.com/sports/former-cowboys-are-just-about-everywhere-on-nfl-national-telecasts-this-season/2018/08/26/89a51ff0-a8b5-11e8-a656-943eefab5daf_story.html,agent_2,1.0,3.0,2.0,0.0,3.0,15.0,0.0,8.0
https://www.washingtonpost.com/sports/highschools/loudoun-valley-didnt-win-a-game-in-2016-or-2017-this-season-its-13-1/2018/05/09/b5b4b866-52fd-11e8-9c91-7dab596e8252_story.html,agent_1,0.0,20.0,0.0,0.0,6.0,10.0,1.0,7.0
https://www.washingtonpost.com/sports/highschools/loudoun-valley-didnt-win-a-game-in-2016-or-2017-this-season-its-13-1/2018/05/09/b5b4b866-52fd-11e8-9c91-7dab596e8252_story.html,agent_2,0.0,20.0,0.0,0.0,2.0,14.0,1.0,4.0
https://www.washingtonpost.com/sports/highschools/yorktown-grad-mj-stewart-leads-locals-selected-in-2018-nfl-draft/2018/04/29/e419eaea-f9c5-4c64-a15e-60f44e316a8a_story.html,agent_1,0.0,22.0,1.0,0.0,3.0,11.0,0.0,7.0
https://www.washingtonpost.com/sports/highschools/yorktown-grad-mj-stewart-leads-locals-selected-in-2018-nfl-draft/2018/04/29/e419eaea-f9c5-4c64-a15e-60f44e316a8a_story.html,agent_2,0.0,11.0,0.0,0.0,0.0,29.0,1.0,0.0
https://www.washingtonpost.com/sports/kurt-warner-ben-roethlisberger-and-tom-brady-around-forever-and-still-making-news/2018/05/13/8b229b84-559d-11e8-a551-5b648abe29ef_story.html,agent_1,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0
https://www.washingtonpost.com/sports/kurt-warner-ben-roethlisberger-and-tom-brady-around-forever-and-still-making-news/2018/05/13/8b229b84-559d-11e8-a551-5b648abe29ef_story.html,agent_2,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
https://www.washingtonpost.com/sports/redskins/healthy-returns-of-chris-thompson-jordan-reed-trent-williams-help-power-victory/2018/09/09/08269f3a-b454-11e8-94eb-3bd52dfe917b_story.html,agent_1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0
https://www.washingtonpost.com/sports/redskins/healthy-returns-of-chris-thompson-jordan-reed-trent-williams-help-power-victory/2018/09/09/08269f3a-b454-11e8-94eb-3bd52dfe917b_story.html,agent_2,0.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0
https://www.washingtonpost.com/sports/saints-and-rams-show-off-the-best-the-nfl-has-to-offer/2018/11/04/f95d6b44-e060-11e8-b759-3d88a5ce9e19_story.html,agent_1,0.0,27.0,0.0,0.0,2.0,9.0,1.0,5.0
https://www.washingtonpost.com/sports/saints-and-rams-show-off-the-best-the-nfl-has-to-offer/2018/11/04/f95d6b44-e060-11e8-b759-3d88a5ce9e19_story.html,agent_2,0.0,30.0,1.0,0.0,9.0,1.0,0.0,1.0
https://www.washingtonpost.com/sports/tennis/andy-murray-will-play-citi-open-in-washington-as-part-of-return-from-hip-injury/2018/04/21/16d366e4-44dd-11e8-8569-26fda6b404c7_story.html,agent_1,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.washingtonpost.com/sports/tennis/andy-murray-will-play-citi-open-in-washington-as-part-of-return-from-hip-injury/2018/04/21/16d366e4-44dd-11e8-8569-26fda6b404c7_story.html,agent_2,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0
https://www.washingtonpost.com/sports/terrell-suggs-in-16th-season-isnt-feeling-nostalgic-im-not-thinking-about-the-end/2018/07/23/8fb7ea4e-8e98-11e8-bcd5-9d911c784c38_story.html,agent_1,1.0,28.0,1.0,0.0,12.0,1.0,0.0,2.0
https://www.washingtonpost.com/sports/terrell-suggs-in-16th-season-isnt-feeling-nostalgic-im-not-thinking-about-the-end/2018/07/23/8fb7ea4e-8e98-11e8-bcd5-9d911c784c38_story.html,agent_2,0.0,30.0,1.0,0.0,1.0,1.0,1.0,8.0
https://www.washingtonpost.com/sports/what-happens-to-seahawks-trail-blazers-following-owner-paul-allens-death/2018/10/16/d27c021a-d165-11e8-b2d2-f397227b43f0_story.html,agent_1,1.0,19.0,1.0,0.0,8.0,5.0,0.0,10.0
https://www.washingtonpost.com/sports/what-happens-to-seahawks-trail-blazers-following-owner-paul-allens-death/2018/10/16/d27c021a-d165-11e8-b2d2-f397227b43f0_story.html,agent_2,0.0,20.0,2.0,0.0,4.0,2.0,2.0,12.0
